t,eyebrows_interp,pitch
12.72,-0.6512094132597509,147.20889170677123
12.722,-0.5956292778169865,147.2056974660487
12.724,-0.5400491423741727,147.1864223321413
12.726,-0.48446900693135886,147.15208995504898
12.728,-0.42888887148859445,147.10291559731925
12.73,-0.37330873604578063,147.03841328570405
12.732,-0.3177286006030162,146.95797933862974
12.734,-0.2785209081588765,146.8612895286942
12.736,-0.2720581017120412,146.7486824364901
12.738,-0.26559529526521164,146.62251169091547
12.74,-0.2591324888183763,146.48733916478835
12.742,-0.25266968237154097,146.3486268425398
12.744,-0.2462068759247114,146.2121934438668
12.746,-0.23974406947787613,146.08266487538086
12.748,-0.23328126303104654,145.96122105825
12.75,-0.22681845658421124,145.84513150856537
12.752,-0.22035565013737593,145.7293106049311
12.754,-0.21389284369054634,145.60744297324322
12.756,-0.20743003724371104,145.4730671879727
12.758,-0.20096723079688147,145.32148054274165
12.76,-0.19450442435004617,145.1509105451632
12.762,-0.18804161790321083,144.96191311842196
12.764,-0.18157881145638127,144.75677811174506
12.766,-0.17511600500954597,144.53909990168194
12.768,-0.16779149103646657,144.3132673802954
12.77,-0.1600361233002714,144.08402937083298
12.772,-0.15228075556406934,143.8567208192571
12.774,-0.1445253878278742,143.63710750399412
12.776,-0.13677002009167213,143.4311991234013
12.778,-0.12901465235547008,143.24522143233173
12.78,-0.12125928461927493,143.08490030314152
12.782,-0.11350391688307288,142.95489001173956
12.784,-0.10574854914687083,142.8585399518646
12.786,-0.09799318141067566,142.79772563561767
12.788,-0.09023781367447362,142.7717648759427
12.79,-0.08248244593827846,142.77751162544388
12.792,-0.0747270782020764,142.80998233397614
12.794,-0.06697171046587436,142.86226733283834
12.796,-0.0592163427296792,142.92601848573355
12.798,-0.05146097499347714,142.99334422195133
12.8,-0.0437056072572751,143.05883105880824
12.802,-0.035950239521076274,143.11941878901146
12.804,-0.028194871784870554,143.1738700599836
12.806,-0.02043950404867173,143.22294812567046
12.808,-0.012684136312466014,143.26833550665597
12.81,-0.004928768576260303,143.3106259078463
12.812,0.002826599159938527,143.34893505719447
12.814,0.01058196689614424,143.38226789319444
12.816,0.018337334632349954,143.4102100094534
12.818,0.026092702368548784,143.43253663650074
12.82,0.03384807010475449,143.44825035423622
12.822,0.04160343784095333,143.45580534518956
12.824,0.049358805577159034,143.45352064307465
12.826,0.057114173313364755,143.4384299181213
12.828,0.06486954104956358,143.40740996712702
12.83,0.0726249087857693,143.36495040140778
12.832,0.080380276521975,143.3337225234801
12.834,0.07865686146949644,143.37142497110304
12.836,0.05797588083961942,143.35742476859176
12.838,0.03729490020976077,143.16790799337943
12.84,0.016613919579883743,143.60704934575273
12.842,-0.00406706104999327,143.48537012649177
12.844,-0.024748041679851923,142.88179230766596
12.846,-0.045429022309728936,141.86420609471054
12.848,-0.06611000293960596,140.4961707444352
12.85,-0.08679098356946462,138.83885096176056
12.852,-0.10747196419934164,136.95224341131492
12.854,-0.1281529448292003,134.8951126312325
12.856,-0.1488339254590773,132.72321761314103
12.858,-0.1695149060889543,130.48764608952354
12.86,-0.190195886718813,128.2361457050758
12.862,-0.21087686734869,126.01454027430118
12.864,-0.231557847978567,123.86508504141088
12.866,-0.25223882860842567,121.82491331729686
12.868,-0.26602614902834676,119.92703512177216
12.87,-0.2763666393432761,118.20514231892744
12.872,-0.2867071296582146,116.69338538005978
12.874,-0.2970476199731531,115.646727500634
12.876,-0.30738811028808244,114.7906745839403
12.878,-0.31772860060302094,114.12109460716955
12.88,-0.3280690909179595,113.63385554751238
12.882,-0.3384095812328888,113.32482538215942
12.884,-0.34875007154782733,113.18987208830126
12.886,-0.3590905618627567,113.22486364312856
12.888,-0.3694310521776952,113.42566802383196
12.89,-0.3797715424926337,113.788153207602
12.892,-0.390112032807563,114.3081871716294
12.894,-0.40045252312250157,114.98163789310472
12.896,-0.41079301343744007,115.80437334921864
12.898,-0.42113350375236935,
12.9,-0.4314739940673079,
12.902,-0.4107930134374419,
12.904,-0.3901120328075575,
12.906,-0.36943105217767314,
12.908,-0.34875007154780713,
12.91,-0.3280690909179228,
12.912,-0.3073881102880384,
12.914,-0.28670712965817235,
12.916,-0.26602614902828803,
12.918,-0.24534516839842202,
12.92,-0.22466418776853764,
12.922,-0.20398320713865326,
12.924,-0.18330222650878727,
12.926,-0.16262124587890286,
12.928,-0.14194026524901854,
12.93,-0.12125928461915253,
12.932,-0.10057830398926815,
12.934,-0.08162073841189246,
12.936,-0.06611000293948838,
12.938,-0.050599267467084284,
12.94,-0.03508853199469397,
12.942,-0.019577796522289886,
12.944,-0.004067061049885801,
12.946,0.011443674422504518,
12.948,0.026954409894908604,
12.95,0.04246514536729892,
12.952,0.05797588083970301,
12.954,0.0734866163121071,
12.956,0.08899735178449741,
12.958,0.1045080872569015,
12.96,0.12001882272930559,
12.962,0.13552955820169588,
12.964,0.1510402936741,
12.966,0.1665510291464903,
12.968,0.16051907646278019,
12.97,0.1437157797009987,
12.972,0.12691248293923213,
12.974,0.11010918617745061,
12.976,0.09330588941566911,
12.978,0.07650259265390254,
12.98,0.05969929589212104,
12.982,0.04289599913035447,
12.984,0.026092702368572945,
12.986,0.009289405606791451,
12.988,-0.007513891154975111,
12.99,-0.024317187916756633,
12.992,-0.04112048467853813,
12.994,-0.05792378144030469,
12.996,-0.07472707820208621,
12.998,-0.0915303749638528,
13.0,-0.1083336717256343,
13.002,-0.11738160075120642,
13.004,-0.1264295297767705,
13.006,-0.13547745880234263,
13.008,-0.1445253878279067,
13.01,-0.15357331685347883,
13.012,-0.16262124587905094,
13.014,-0.17166917490461503,
13.016,-0.18071710393018714,
13.018,-0.18976503295575925,
13.02,-0.19881296198132337,
13.022,-0.20786089100689548,
13.024,-0.21690882003245956,
13.026,-0.22595674905803168,
13.028,-0.23500467808360379,
13.03,-0.24405260710916787,
13.032,-0.25310053613474004,
13.034,-0.26085590387094215,
13.036,-0.2660261490284031,
13.038,-0.2711963941858687,
13.04,-0.27636663934332967,
13.042,-0.2815368845007953,
13.044,-0.28670712965826084,
13.046,-0.29187737481572185,
13.048,-0.2970476199731874,
13.05,-0.30221786513065296,
13.052,-0.30738811028811397,
13.054,-0.3125583554455795,
13.056,-0.31772860060304053,
13.058,-0.3228988457605061,
13.06,-0.3280690909179717,
13.062,-0.33323933607543266,
13.064,-0.33840958123289827,
13.066,-0.34357982639036383,
13.068,-0.340132996285386,
13.07,-0.3323776285491876,
13.072,-0.32462226081299617,
13.074,-0.3168668930767978,
13.076,-0.30911152534059944,
13.078,-0.3013561576044079,
13.08,-0.2936007898682096,
13.082,-0.2858454221320112,
13.084,-0.2780900543958197,
13.086,-0.27033468665962135,
13.088,-0.2625793189234299,
13.09,-0.2548239511872315,
13.092,-0.2470685834510331,
13.094,-0.23931321571484165,
13.096,-0.23155784797864326,
13.098,-0.2238024802424449,
13.1,-0.2160471125062534,
13.102,-0.23672809313612675,
13.104,-0.25740907376598177,
13.106,-0.2780900543958551,
13.108,-0.29877103502572844,
13.11,-0.31945201565558345,
13.112,-0.3401329962854568,
13.114,-0.3608139769153301,
13.116,-0.38149495754518514,
13.118,-0.4021759381750585,
13.12,-0.42285691880491344,
13.122,-0.4435378994347868,
13.124,-0.46421888006466017,
13.126,-0.48489986069451513,
13.128,-0.5055808413243885,
13.13,-0.5262618219542619,
13.132,-0.5469428025841168,
13.134,-0.5671929294508701,
13.136,-0.5865813487913671,
13.138,-0.6059697681318815,
13.14,-0.6253581874723958,
13.142,-0.6447466068128929,
13.144,-0.6641350261534071,
13.146,-0.6835234454939215,
13.148,-0.7029118648344186,
13.15,-0.7223002841749329,
13.152,-0.7416887035154299,
13.154,-0.7610771228559443,
13.156,-0.7804655421964586,
13.158,-0.7998539615369556,
13.16,-0.81924238087747,
13.162,-0.8386308002179843,
13.164,-0.8580192195584814,
13.166,-0.8774076388989956,
13.168,-0.8433701916123255,
13.17,-0.7826198110120536,
13.172,-0.7218694304117815,
13.174,-0.6611190498115634,
13.176,-0.6003686692112915,
13.178,-0.5396182886110195,
13.18,-0.47886790801080137,
13.182,-0.4181175274105294,
13.184,-0.35736714681031134,
13.186,-0.2966167662100393,
13.188,-0.23586638560976725,
13.19,-0.17511600500954916,
13.192,-0.11436562440927722,
13.194,-0.053615243809005175,
13.196,0.007135136791212915,
13.198,0.06788551739148496,
13.2,0.128635897991703,
13.202,0.14026894959601527,
13.204,0.1519020012003275,
13.206,0.16353505280462943,
13.208,0.1751681044089417,
13.21,0.18680115601325398,
13.212,0.1984342076175559,
13.214,0.21006725922186814,
13.216,0.2217003108261701,
13.218,0.23333336243048236,
13.22,0.2449664140347946,
13.222,0.2565994656390965,
13.224,0.2682325172434088,
13.226,0.27986556884772107,
13.228,0.291498620452023,
13.23,0.30313167205633523,
13.232,0.3147647236606372,
13.234,0.31131789355564854,
13.236,0.2777113000320983,
13.238,0.244104706508578,
13.24,0.2104981129850278,
13.242,0.17689151946147758,
13.244,0.14328492593795722,
13.246,0.109678332414407,
13.248,0.07607173889088664,
13.25,0.04246514536733642,
13.252,0.008858551843786255,121.81863071793713
13.254,-0.0247480416797341,120.6221152517041
13.256,-0.05835463520328432,119.78135254552672
13.258,-0.09196122872680468,119.26491906459738
13.26,-0.1255678222503549,119.04139127410852
13.262,-0.15917441577390506,119.07934563925258
13.264,-0.19278100929742548,119.34735862522196
13.266,-0.2263876028209757,119.8140066972091
13.268,-0.2522388286083297,120.44786632040642
13.27,-0.2742123705275609,121.21751396000636
13.272,-0.2961859124468117,122.09152608120132
13.274,-0.318159454366043,123.03847914918376
13.276,-0.34013299628529375,124.02694962914572
13.278,-0.3621065382045445,124.83752295648446
13.28,-0.38408008012377576,125.65801421835872
13.282,-0.40605362204302653,126.46071831739272
13.284,-0.4280271639622773,127.21321242632789
13.286,-0.45000070588150853,127.88467176647625
13.288,-0.47197424780075936,128.44860325594487
13.29,-0.4939477897199906,128.8838522004146
13.292,-0.5159213316392414,129.17559450274825
13.294,-0.5378948735584921,129.32041827940847
13.296,-0.5598684154777234,129.33355857780776
13.298,-0.5818419573969742,129.24951979392597
13.3,-0.6038154993162249,129.11196838926253
13.302,-0.6387146541291233,128.99021102368965
13.304,-0.6736138089420527,128.9035607741491
13.306,-0.7085129637549512,128.7939667815489
13.308,-0.7434121185678806,128.64264214804334
13.31,-0.77831127338081,128.44230448448695
13.312,-0.8132104281937085,128.192705563134
13.314,-0.8481095830066379,127.89846103177774
13.316,-0.8830087378195672,127.567445719242
13.318,-0.9179078926324657,127.20729992933752
13.32,-0.9528070474453951,126.82508761634332
13.322,-0.9877062022582935,126.42832769485608
13.324,-1.022605357071223,126.02717722278835
13.326,-1.0575045118841524,125.6338699894186
13.328,-1.092403666697051,125.260512094403
13.33,-1.1273028215099803,124.9143545814443
13.332,-1.1622019763229097,124.59979862559877
13.334,-1.1902074709258577,124.3204095051013
13.336,-1.204425645108899,124.07839484688893
13.338,-1.2186438192919278,123.87217980604848
13.34,-1.2328619934749692,123.69560480613916
13.342,-1.2470801676580106,123.54971392723398
13.344,-1.2612983418410393,123.43555124940566
13.346,-1.2755165160240807,123.35416085272696
13.348,-1.2897346902071218,123.30658681727058
13.35,-1.3039528643901508,123.29387322310929
13.352,-1.3181710385731922,123.3170641503158
13.354,-1.3323892127562207,123.3772036789628
13.356,-1.346607386939262,123.47533588912312
13.358,-1.3608255611223035,123.61250486086942
13.36,-1.3750437353053322,123.78975467427443
13.362,-1.3892619094883736,
13.364,-1.403480083671415,
13.366,-1.4176982578544437,
13.368,-1.4293313094587534,
13.37,-1.4396717997736865,
13.372,-1.4500122900886288,
13.374,-1.460352780403571,
13.376,-1.4706932707185039,
13.378,-1.481033761033446,
13.38,-1.4913742513483883,
13.382,-1.5017147416633212,
13.384,-1.5120552319782634,
13.386,-1.5223957222931965,
13.388,-1.5327362126081387,
13.39,-1.5430767029230807,
13.392,-1.5534171932380139,
13.394,-1.563757683552956,
13.396,-1.5740981738678983,
13.398,-1.5844386641828312,
13.4,-1.5947791544977734,
13.402,-1.6012419609446034,
13.404,-1.6077047673914389,
13.406,-1.6141675738382746,
13.408,-1.6206303802851045,
13.41,-1.6270931867319403,
13.412,-1.6335559931787758,
13.414,-1.6400187996256057,
13.416,-1.6464816060724414,
13.418,-1.6529444125192714,
13.42,-1.6594072189661069,
13.422,-1.6658700254129426,
13.424,-1.6723328318597726,
13.426,-1.678795638306608,
13.428,-1.6852584447534438,
13.43,-1.6917212512002737,
13.432,-1.6981840576471092,
13.434,-1.6977532038839913,
13.436,-1.6835350297009462,
13.438,-1.6693168555179012,132.41424826621963
13.44,-1.6550986813348687,132.4594639004239
13.442,-1.6408805071518238,132.56079897191222
13.444,-1.6266623329687786,132.7115093998059
13.446,-1.6124441587857463,132.90485110322618
13.448,-1.5982259846027012,133.13408000129436
13.45,-1.5840078104196686,133.39245201313173
13.452,-1.5697896362366237,133.6732230578595
13.454,-1.5555714620535785,133.96964905459902
13.456,-1.5413532878705463,134.27498592247153
13.458,-1.527135113687501,134.5824895805983
13.46,-1.5129169395044562,134.8854159481006
13.462,-1.4986987653214237,135.17702094409935
13.464,-1.4844805911383787,135.48111448830787
13.466,-1.4702624169553462,135.74915561434
13.468,-1.4603527804035255,135.94949479789136
13.47,-1.4525974126673198,136.071909851656
13.472,-1.444842044931121,136.12365347951322
13.474,-1.4370866771949153,136.11014304136637
13.476,-1.4293313094587095,136.05003947122725
13.478,-1.4215759417225107,135.99257337457783
13.48,-1.413820573986305,135.93613127084288
13.482,-1.4060652062501062,135.869149954604
13.484,-1.3983098385139006,135.78059671201848
13.486,-1.3905544707776947,135.6664079371703
13.488,-1.382799103041496,135.52720177595177
13.49,-1.3750437353052902,135.36554492939916
13.492,-1.3672883675690846,135.18548215041085
13.494,-1.3595329998328858,134.99124352636522
13.496,-1.35177763209668,134.78561644612176
13.498,-1.3440222643604811,134.5710205194236
13.5,-1.3362668966242754,134.34985503381964
13.502,-1.3000751805219943,134.12448641350534
13.504,-1.2638834644197454,133.8968215465877
13.506,-1.2276917483174643,133.66654644382774
13.508,-1.1915000322152152,133.4305213985048
13.51,-1.155308316112934,133.19498230615773
13.512,-1.119116600010653,132.9776119536813
13.514,-1.082924883908404,132.79093384604667
13.516,-1.046733167806123,132.640817829922
13.518,-1.0105414517038418,132.54148679901147
13.52,-0.9743497356015929,132.50504682066222
13.522,-0.9381580194993118,132.53149818100073
13.524,-0.9019663033970627,132.6218324872445
13.526,-0.8657745872947816,132.77795768257974
13.528,-0.8295828711925005,133.00302544235203
13.53,-0.7933911550902515,133.3014779662168
13.532,-0.7571994389879704,133.6683015130746
13.534,-0.7296247981481407,134.08997329314806
13.536,-0.7192843078332004,134.5490386267873
13.538,-0.7089438175182509,135.02465141599154
13.54,-0.6986033272033105,135.49510236061616
13.542,-0.688262836888361,135.93980487101896
13.544,-0.6779223465734114,136.3419717140059
13.546,-0.6675818562584711,136.68509039683642
13.548,-0.6572413659435216,136.9533846326697
13.55,-0.646900875628572,137.13621444907955
13.552,-0.6365603853136317,137.22962298879338
13.554,-0.6262198949986821,137.23473349034143
13.556,-0.6158794046837418,137.15874831600777
13.558,-0.6055389143687923,137.02042471875956
13.56,-0.5951984240538427,136.8395075806041
13.562,-0.5848579337389024,136.6250706117518
13.564,-0.5745174434239528,136.38760813535518
13.566,-0.5641769531090033,136.14631741188424
13.568,-0.5391874348479097,135.91171673933576
13.57,-0.5068734026137204,135.68735726995732
13.572,-0.47455937037955975,135.48050673203608
13.574,-0.4422453381453705,135.3000180898413
13.576,-0.4099313059111812,135.15302136887016
13.578,-0.3776172736770206,135.03818323987406
13.58,-0.3453032414428313,134.94441066396493
13.582,-0.31298920920864204,134.86229947168275
13.584,-0.28067517697448147,134.78496590674007
13.586,-0.2483611447402922,134.70450541591583
13.588,-0.21604711250613162,134.61443199926103
13.59,-0.18373308027194235,134.50877744285825
13.592,-0.15141904803775302,134.38119101647223
13.594,-0.11910501580359245,134.22565788156845
13.596,-0.08679098356940318,134.04245642332472
13.598,-0.05447695133521391,133.83804415977377
13.6,-0.0221629191010533,133.62061936932517
13.602,-0.011822428786118468,133.3977137593368
13.604,-0.0014819384711928195,133.1761897135276
13.606,0.008858551843742013,132.96175267634842
13.608,0.01919904215867685,132.7576756195667
13.61,0.029539532473602498,132.564318072399
13.612,0.03988002278853733,132.38105660596028
13.614,0.05022051310347216,132.20897586154453
13.616,0.06056100341839781,132.05064813708535
13.618,0.07090149373333265,131.90915283640362
13.62,0.0812419840482583,131.78807329360907
13.622,0.09158247436319311,131.69126374718903
13.624,0.10192296467812795,131.6207991164167
13.626,0.1122634549930536,131.57714272906406
13.628,0.12260394530798843,131.56050722371765
13.63,0.13294443562292327,131.57019026480296
13.632,0.14328492593784892,131.60268186369845
13.634,0.15793395388401746,131.6541040934896
13.636,0.18120005709262132,131.72458059444378
13.638,0.20446616030124581,131.81780995205128
13.64,0.22773226350987033,131.9365865958152
13.642,0.2509983667184742,132.0821521544498
13.644,0.2742644699270987,132.25404946280534
13.646,0.2975305731357232,132.4486766821519
13.648,0.320796676344327,132.66035670685454
13.65,0.3440627795529515,132.8831678187738
13.652,0.3673288827615554,133.1117431892541
13.654,0.3905949859701799,133.3408739243245
13.656,0.4138610891788044,133.56652133816954
13.658,0.43712719238740827,133.78524482873718
13.66,0.4603932955960327,133.99379065826494
13.662,0.48365939880465725,134.18842746058422
13.664,0.5069255020132611,134.36437627883006
13.666,0.5301916052218856,134.51445587309823
13.668,0.5370852654318312,134.6313959258414
13.67,0.5357927041424575,134.71019398248046
13.672,0.5345001428530838,134.7474739383809
13.674,0.5332075815637112,134.74156789838935
13.676,0.5319150202743375,134.6932086141144
13.678,0.5306224589849637,134.60664145718897
13.68,0.5293298976955911,134.48967287762528
13.682,0.5280373364062174,134.35475133052256
13.684,0.5267447751168448,134.21616750459913
13.686,0.525452213827471,134.0853056221059
13.688,0.5241596525380973,133.96628827215895
13.69,0.5228670912487247,133.85815288297408
13.692,0.5215745299593509,133.75621465185705
13.694,0.5202819686699772,133.65538502776317
13.696,0.5189894073806046,133.55281922356735
13.698,0.5176968460912309,133.44923786074747
13.7,0.5164042848018583,133.34860567379766
13.702,0.5176968460912283,133.25682483651048
13.704,0.5189894073805984,133.17996597332058
13.706,0.5202819686699673,133.12110924340055
13.708,0.5215745299593374,133.08028707818465
13.71,0.5228670912487074,133.0544721753949
13.712,0.5241596525380764,133.03751182476427
13.714,0.5254522138274464,133.02059812632902
13.716,0.5267447751168154,132.99673312591494
13.718,0.5280373364061854,132.9611037165129
13.72,0.5293298976955555,132.90996743339133
13.722,0.5306224589849244,132.84160640104915
13.724,0.5319150202742945,132.75788556529244
13.726,0.5332075815636647,132.66344094201375
13.728,0.5345001428530335,132.5629481631276
13.73,0.5357927041424037,132.4599490397463
13.732,0.5370852654317725,132.35653580370038
13.734,0.5340692890899152,132.25283660221316
13.736,0.5224362374856146,132.1453863835023
13.738,0.5108031858813243,132.02892255291698
13.74,0.49917013427702367,131.89934619612046
13.742,0.48753708267272305,131.7548385064075
13.744,0.47590403106843276,131.59480864628557
13.746,0.46427097946413215,131.42093594566404
13.748,0.4526379278598419,131.23767666982772
13.75,0.4410048762555413,131.0503724390855
13.752,0.42937182465124063,130.8635092185828
13.754,0.4177387730469504,130.68082769713067
13.756,0.4061057214426498,130.50566343824923
13.758,0.3944726698383595,130.33928173802258
13.76,0.3828396182340589,130.18025064661143
13.762,0.37120656662975826,130.02583852790622
13.764,0.35957351502546797,129.87366153501466
13.766,0.34794046342116736,129.72102239059873
13.768,0.34147765697432225,129.56583240253437
13.77,0.3375999731062118,129.40806531971702
13.772,0.33372228923809794,129.24990731721246
13.774,0.3298446053699875,129.0937746035879
13.776,0.3259669215018736,128.94162760877697
13.778,0.32208923763375974,128.795136803943
13.78,0.3182115537656493,128.65516642503766
13.782,0.3143338698975354,128.52049660342848
13.784,0.3104561860294215,128.38858980223733
13.786,0.30657850216131105,128.25771650584375
13.788,0.30270081829319717,128.12704278716518
13.79,0.29882313442508673,127.99589053881876
13.792,0.29494545055697285,127.8645528257153
13.794,0.291067766688859,127.7351600565488
13.796,0.28719008282074854,127.61066955675152
13.798,0.28331239895263466,127.49315702372591
13.8,0.2794347150845208,127.38361065383172
13.802,0.29753057313565995,127.28254583106356
13.804,0.3156264311868152,127.18942430231344
13.806,0.3337222892379544,127.10249963253167
13.808,0.35181814728910965,127.01983481837227
13.81,0.3699140053402649,126.94005531809624
13.812,0.3880098633914041,126.86269310447096
13.814,0.40610572144255935,126.78842435641052
13.816,0.4242015794937146,126.7196249882898
13.818,0.4422974375448538,126.6604755149497
13.82,0.46039329559600906,126.616007644192
13.822,0.4784891536471482,126.59022898398028
13.824,0.4965850116983035,126.58514346674656
13.826,0.5146808697494587,126.60065462858076
13.828,0.5327767278005979,126.63466923757218
13.83,0.5508725858517531,126.6835164522786
13.832,0.5689684439029083,126.74349578846612
13.834,0.5810323492703399,126.81269024303036
13.836,0.5810323492703399,126.89127365903752
13.838,0.5810323492703399,126.98066423220148
13.84,0.5810323492703399,127.0820506613115
13.842,0.5810323492703399,127.19555508839872
13.844,0.5810323492703399,127.3194436739376
13.846,0.5810323492703399,127.44947154597928
13.848,0.5810323492703399,127.5807952756586
13.85,0.5810323492703399,127.70980728148656
13.852,0.5810323492703399,127.83475466563128
13.854,0.5810323492703399,127.95490833739927
13.856,0.5810323492703399,128.07042164317355
13.858,0.5810323492703399,128.18164186352078
13.86,0.5810323492703399,128.2884438112126
13.862,0.5810323492703399,128.38932984032158
13.864,0.5810323492703399,128.48234427150624
13.866,0.5810323492703399,128.56579866165802
13.868,0.5862025944278056,128.638167314584
13.87,0.5939579621640008,128.6976027277326
13.872,0.6017133299002028,128.74248248051654
13.874,0.6094686976364049,128.7719828121685
13.876,0.6172240653726,128.7858317004636
13.878,0.6249794331088021,128.7843520027513
13.88,0.6327348008450041,128.76959884972516
13.882,0.6404901685811992,128.7452765504724
13.884,0.6482455363174013,128.71516536957728
13.886,0.6560009040535965,128.6818099805594
13.888,0.6637562717897986,128.64695383844614
13.89,0.6715116395260006,128.61183745322856
13.892,0.6792670072621957,128.576757661454
13.894,0.6870223749983978,128.5413216880367
13.896,0.6947777427345998,128.50623880101568
13.898,0.702533110470795,128.4725160282923
13.9,0.710288478206997,128.44042055024687
13.902,0.7025331104707982,128.40922699432852
13.904,0.6947777427345925,128.37859705026656
13.906,0.6870223749983868,128.34792497120745
13.908,0.6792670072621879,128.31560373380492
13.91,0.6715116395259823,128.27973142799053
13.912,0.6637562717897765,128.23955296908102
13.914,0.6560009040535777,128.19486989713843
13.916,0.6482455363173719,128.14542507555902
13.918,0.6404901685811731,128.091905624256
13.92,0.6327348008449674,128.03647871927194
13.922,0.6249794331087617,127.98180232159478
13.924,0.6172240653725629,127.92967238186944
13.926,0.6094686976363571,127.88095969315464
13.928,0.6017133299001514,127.83575129526548
13.93,0.5939579621639526,127.79281942597376
13.932,0.5862025944277469,127.75007217203614
13.934,0.5775855191653041,127.7060495025901
13.936,0.5672450288503619,127.66047365666384
13.938,0.5569045385354197,127.61313891516645
13.94,0.5465640482204868,127.56348419368736
13.942,0.5362235579055445,127.51070135528894
13.944,0.5258830675906023,127.45446441115378
13.946,0.5155425772756693,127.3954746845507
13.948,0.5052020869607271,127.3360200145738
13.95,0.49486159664579416,127.28071672699316
13.952,0.48452110633085194,127.23543096138286
13.954,0.4741806160159098,127.20469332846416
13.956,0.46384012570097677,127.18965522149132
13.958,0.45349963538603455,127.18738885136862
13.96,0.4431591450710924,127.19030093759744
13.962,0.4328186547561594,127.1874730760368
13.964,0.4224781644412172,127.17049260706166
13.966,0.4121376741262842,127.135831524393
13.968,0.39835035370635913,127.08275462441205
13.97,0.38283961823394036,127.01068501837791
13.972,0.3673288827615353,126.91592153934114
13.974,0.35181814728911653,126.8229943839
13.976,0.33630741181669777,126.7158786499295
13.978,0.3207966763442927,126.5939065587362
13.98,0.30528594087187394,126.45641033162627
13.982,0.2897752053994689,126.30272218990588
13.984,0.2742644699270501,126.1321743548812
13.986,0.25875373445463135,125.94409904785834
13.988,0.24324299898222632,125.73782849014351
13.99,0.22773226350980752,125.51269490304288
13.992,0.21222152803738872,125.2680305078626
13.994,0.19671079256498372,125.00316752590884
13.996,0.18120005709256493,124.71743817848773
13.998,0.1656893216201599,
14.0,0.1501785861477411,
14.002,0.16698188290952995,
14.004,0.1837851796713039,
14.006,0.20058847643309274,
14.008,0.2173917731948667,
14.01,0.23419506995665557,
14.012,0.2509983667184444,
14.014,0.26780166348021833,
14.016,0.2846049602420072,
14.018,0.30140825700379603,
14.02,0.31821155376557,
14.022,0.33501485052735885,
14.024,0.3518181472891328,
14.026,0.3686214440509217,
14.028,0.3854247408127105,
14.03,0.40222803757448444,
14.032,0.4190313343362733,
14.034,0.4285101171249684,
14.036,0.42333987196750006,
14.038,0.4181696268100271,
14.04,0.4129993816525588,
14.042,0.4078291364950859,
14.044,0.40265889133761296,
14.046,0.3974886461801446,
14.048,0.3923184010226717,
14.05,0.38714815586519874,
14.052,0.3819779107077304,
14.054,0.37680766555025746,
14.056,0.37163742039278913,
14.058,0.36646717523531624,
14.06,0.3612969300778433,
14.062,0.35612668492037497,
14.064,0.35095643976290203,
14.066,0.3457861946054291,
14.068,0.35526497739412144,
14.07,0.37206827415589927,
14.072,0.38887157091766217,
14.074,0.40567486767944005,
14.076,0.4224781644412179,
14.078,0.4392814612029808,
14.08,0.45608475796475867,
14.082,0.4728880547265365,
14.084,0.4896913514882994,
14.086,0.5064946482500772,
14.088,0.5232979450118401,
14.09,0.540101241773618,
14.092,0.5569045385353959,
14.094,0.5737078352971587,
14.096,0.5905111320589366,
14.098,0.6073144288207144,
14.1,0.6241177255824774,
14.102,0.6215326030037446,
14.104,0.618947480425014,
14.106,0.6163623578462812,
14.108,0.6137772352675485,
14.11,0.611192112688818,
14.112,0.6086069901100852,
14.114,0.6060218675313525,
14.116,0.6034367449526219,
14.118,0.6008516223738891,
14.12,0.5982664997951587,
14.122,0.5956813772164258,
14.124,0.593096254637693,
14.126,0.5905111320589626,
14.128,0.5879260094802298,
14.13,0.585340886901497,
14.132,0.5827557643227664,
14.134,0.5801706417440312,
14.136,0.5775855191652933,
14.138,0.5750003965865532,
14.14,0.5724152740078131,
14.142,0.5698301514290752,
14.144,0.5672450288503351,
14.146,0.564659906271595,
14.148,0.5620747836928571,
14.15,0.559489661114117,
14.152,0.5569045385353791,
14.154,0.554319415956639,
14.156,0.5517342933778988,
14.158,0.549149170799161,
14.16,0.5465640482204208,
14.162,0.5439789256416807,
14.164,0.5413938030629429,
14.166,0.5388086804842027,
14.168,0.547425755746655,
14.17,0.5616439299297074,
14.172,0.5758621041127597,
14.174,0.5900802782957996,
14.176,0.6042984524788519,
14.178,0.6185166266619043,
14.18,0.632734800844944,
14.182,0.6469529750279965,
14.184,0.6611711492110363,
14.186,0.6753893233940886,
14.188,0.689607497577141,
14.19,0.7038256717601808,
14.192,0.7180438459432332,
14.194,0.7322620201262856,
14.196,0.7464801943093253,
14.198,0.7606983684923778,
14.2,0.7749165426754175,
14.202,0.7671611749392081,
14.204,0.7594058072029988,
14.206,0.7516504394667962,
14.208,0.7438950717305869,
14.21,0.7361397039943774,138.37409500860412
14.212,0.728384336258175,136.24798660128477
14.214,0.7206289685219656,134.50660379232878
14.216,0.712873600785763,133.11990002984783
14.218,0.7051182330495537,132.05782876195372
14.22,0.6973628653133442,131.2903434367581
14.222,0.6896074975771418,130.7873975023727
14.224,0.6818521298409324,130.51894440690927
14.226,0.6740967621047229,130.45493759847952
14.228,0.6663413943685205,130.56533052519515
14.23,0.658586026632311,130.82007663516794
14.232,0.6508306588961086,131.18912937650953
14.234,0.6460912675017604,131.6424421973313
